INDEX,PID,SMILES,Polymer_x,Mn,Mw,PDI,PDI (zw),Temperature,Shear_Rate,Frequency,Intrinsic Viscosity (dL/g),Melt_Viscosity,Source,Link,index,Num_Samples,Polymer_y,__fingerprint_success__,afp_C3_C3_C3,afp_C3_C3_C4,afp_C3_C3_H1,afp_C3_C3_O1,afp_C3_C3_O2,afp_C3_C3_S2,afp_C3_C3_S4,afp_C3_C4_C4,afp_C3_C4_H1,afp_C3_C4_O2,afp_C3_O2_C3,afp_C3_O2_C4,afp_C3_O2_H1,afp_C3_S2_C3,afp_C3_S4_C3,afp_C3_S4_O1,afp_C4_C3_H1,afp_C4_C3_O1,afp_C4_C3_O2,afp_C4_C4_C4,afp_C4_C4_F1,afp_C4_C4_H1,afp_C4_C4_O2,afp_C4_C4_Si4,afp_C4_O2_C4,afp_C4_Si4_C4,afp_C4_Si4_O2,afp_F1_C4_F1,afp_H1_C4_H1,afp_H1_C4_O2,afp_H1_C4_Si4,afp_O1_C3_O2,afp_O1_S4_O1,afp_O2_Si4_O2,afp_Si4_C4_Si4,afp_Si4_O2_Si4,bfp_101,bfp_112,bfp_113,bfp_114,bfp_145,bfp_197,bfp_198,bfp_199,bfp_208,bfp_209,bfp_218,bfp_22,bfp_222,bfp_23,bfp_248,bfp_249,bfp_267,bfp_282,bfp_289,bfp_294,bfp_295,bfp_299,bfp_3,bfp_304,bfp_305,bfp_311,bfp_314,bfp_315,bfp_316,bfp_328,bfp_334,bfp_340,bfp_342,bfp_343,bfp_348,bfp_349,bfp_350,bfp_354,bfp_355,bfp_359,bfp_360,bfp_361,bfp_375,bfp_423,bfp_424,bfp_426,bfp_428,bfp_430,bfp_448,bfp_451,bfp_458,bfp_461,bfp_464,bfp_481,bfp_483,bfp_510,bfp_58,bfp_81,bfp_85,bfp_99,efp_3v_main,efp_3v_side,efp_4v_main,efp_4v_side,efp_fam_acrylate,efp_fam_ketone,efp_fam_single,efp_main_chain_rel,efp_main_chain_ring,efp_norm_mol_wt,efp_numatoms_none_H,efp_ring,efp_ring_dist_shortest,efp_side_chain_abs,mfp_Chi0n,mfp_Chi0v,mfp_Chi1n,mfp_Chi1v,mfp_Chi2n,mfp_Chi2v,mfp_MQNs13,mfp_MQNs14,mfp_MQNs15,mfp_MQNs16,mfp_MQNs17,mfp_MQNs18,mfp_MQNs19,mfp_MQNs20,mfp_MQNs21,mfp_MQNs22,mfp_MQNs23,mfp_MQNs24,mfp_MQNs25,mfp_MQNs26,mfp_MQNs27,mfp_MQNs28,mfp_MQNs29,mfp_MQNs30,mfp_MQNs31,mfp_MQNs32,mfp_MQNs33,mfp_MQNs34,mfp_MQNs35,mfp_MQNs36,mfp_MQNs37,mfp_MQNs38,mfp_MQNs39,mfp_MQNs40,mfp_MQNs41,mfp_MQNs42,mfp_NumAliphaticRings,mfp_NumAromaticRings,mfp_tpsa
366,P080097,[*]Sc1ccc([*])cc1,poly(p-phenylene sulfide),,104000,,,300,,5.313150436,,41909.9938,,,20,49,poly(p-phenylene sulfide),1,0.545454545,0,0.727272727,0,0,0.363636364,0,0,0,0,0,0,0,0.090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.909090909,0,0,0,0,0,0,1.909090909,0.545454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0.727272727,0,0,0,0,0,0,1.090909091,0,0.363636364,0.090909091,0,0,0.545454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.454545455,0.8,0.819431818,0.636363636,0.857142857,0.333333333,0,0.673477117,0.384067716,0.355295299,0.247704079,0.114573669,0.207357372,0.545454545,0,0,0.272727273,0.272727273,0,0.181818182,0,0,0,0,0,0,0,0.090909091,0,0,0,0.545454545,0,0,0,0,0.090909091,0,0,0,0,0,0,0,0.090909091,0
367,P080097,[*]Sc1ccc([*])cc1,poly(p-phenylene sulfide),,104000,,,300,,9.680894626,,37593.02696,,,20,49,poly(p-phenylene sulfide),1,0.545454545,0,0.727272727,0,0,0.363636364,0,0,0,0,0,0,0,0.090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.909090909,0,0,0,0,0,0,1.909090909,0.545454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0.727272727,0,0,0,0,0,0,1.090909091,0,0.363636364,0.090909091,0,0,0.545454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.454545455,0.8,0.819431818,0.636363636,0.857142857,0.333333333,0,0.673477117,0.384067716,0.355295299,0.247704079,0.114573669,0.207357372,0.545454545,0,0,0.272727273,0.272727273,0,0.181818182,0,0,0,0,0,0,0,0.090909091,0,0,0,0.545454545,0,0,0,0,0.090909091,0,0,0,0,0,0,0,0.090909091,0
368,P080097,[*]Sc1ccc([*])cc1,poly(p-phenylene sulfide),,104000,,,300,,17.07632321,,34055.62392,,,20,49,poly(p-phenylene sulfide),1,0.545454545,0,0.727272727,0,0,0.363636364,0,0,0,0,0,0,0,0.090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.909090909,0,0,0,0,0,0,1.909090909,0.545454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0.727272727,0,0,0,0,0,0,1.090909091,0,0.363636364,0.090909091,0,0,0.545454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.454545455,0.8,0.819431818,0.636363636,0.857142857,0.333333333,0,0.673477117,0.384067716,0.355295299,0.247704079,0.114573669,0.207357372,0.545454545,0,0,0.272727273,0.272727273,0,0.181818182,0,0,0,0,0,0,0,0.090909091,0,0,0,0.545454545,0,0,0,0,0.090909091,0,0,0,0,0,0,0,0.090909091,0
369,P080097,[*]Sc1ccc([*])cc1,poly(p-phenylene sulfide),,104000,,,300,,29.16008143,,30247.30568,,,20,49,poly(p-phenylene sulfide),1,0.545454545,0,0.727272727,0,0,0.363636364,0,0,0,0,0,0,0,0.090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.909090909,0,0,0,0,0,0,1.909090909,0.545454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0.727272727,0,0,0,0,0,0,1.090909091,0,0.363636364,0.090909091,0,0,0.545454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.454545455,0.8,0.819431818,0.636363636,0.857142857,0.333333333,0,0.673477117,0.384067716,0.355295299,0.247704079,0.114573669,0.207357372,0.545454545,0,0,0.272727273,0.272727273,0,0.181818182,0,0,0,0,0,0,0,0.090909091,0,0,0,0.545454545,0,0,0,0,0.090909091,0,0,0,0,0,0,0,0.090909091,0
370,P080097,[*]Sc1ccc([*])cc1,poly(p-phenylene sulfide),,104000,,,300,,52.27690397,,26339.09559,,,20,49,poly(p-phenylene sulfide),1,0.545454545,0,0.727272727,0,0,0.363636364,0,0,0,0,0,0,0,0.090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.909090909,0,0,0,0,0,0,1.909090909,0.545454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0.727272727,0,0,0,0,0,0,1.090909091,0,0.363636364,0.090909091,0,0,0.545454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.454545455,0.8,0.819431818,0.636363636,0.857142857,0.333333333,0,0.673477117,0.384067716,0.355295299,0.247704079,0.114573669,0.207357372,0.545454545,0,0,0.272727273,0.272727273,0,0.181818182,0,0,0,0,0,0,0,0.090909091,0,0,0,0.545454545,0,0,0,0,0.090909091,0,0,0,0,0,0,0,0.090909091,0
371,P080097,[*]Sc1ccc([*])cc1,poly(p-phenylene sulfide),,44000,,,300,,90.7290741,,22486.99019,,,20,49,poly(p-phenylene sulfide),1,0.545454545,0,0.727272727,0,0,0.363636364,0,0,0,0,0,0,0,0.090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.909090909,0,0,0,0,0,0,1.909090909,0.545454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0.727272727,0,0,0,0,0,0,1.090909091,0,0.363636364,0.090909091,0,0,0.545454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.454545455,0.8,0.819431818,0.636363636,0.857142857,0.333333333,0,0.673477117,0.384067716,0.355295299,0.247704079,0.114573669,0.207357372,0.545454545,0,0,0.272727273,0.272727273,0,0.181818182,0,0,0,0,0,0,0,0.090909091,0,0,0,0.545454545,0,0,0,0,0.090909091,0,0,0,0,0,0,0,0.090909091,0
372,P080097,[*]Sc1ccc([*])cc1,poly(p-phenylene sulfide),,44000,,,300,0,,,49576.85465,,,20,49,poly(p-phenylene sulfide),1,0.545454545,0,0.727272727,0,0,0.363636364,0,0,0,0,0,0,0,0.090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.909090909,0,0,0,0,0,0,1.909090909,0.545454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0.727272727,0,0,0,0,0,0,1.090909091,0,0.363636364,0.090909091,0,0,0.545454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.454545455,0.8,0.819431818,0.636363636,0.857142857,0.333333333,0,0.673477117,0.384067716,0.355295299,0.247704079,0.114573669,0.207357372,0.545454545,0,0,0.272727273,0.272727273,0,0.181818182,0,0,0,0,0,0,0,0.090909091,0,0,0,0.545454545,0,0,0,0,0.090909091,0,0,0,0,0,0,0,0.090909091,0
373,P080097,[*]Sc1ccc([*])cc1,poly(p-phenylene sulfide),,64000,,,300,,0.194416175,,13719.52438,,,20,49,poly(p-phenylene sulfide),1,0.545454545,0,0.727272727,0,0,0.363636364,0,0,0,0,0,0,0,0.090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.909090909,0,0,0,0,0,0,1.909090909,0.545454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0.727272727,0,0,0,0,0,0,1.090909091,0,0.363636364,0.090909091,0,0,0.545454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.454545455,0.8,0.819431818,0.636363636,0.857142857,0.333333333,0,0.673477117,0.384067716,0.355295299,0.247704079,0.114573669,0.207357372,0.545454545,0,0,0.272727273,0.272727273,0,0.181818182,0,0,0,0,0,0,0,0.090909091,0,0,0,0.545454545,0,0,0,0,0.090909091,0,0,0,0,0,0,0,0.090909091,0
374,P080097,[*]Sc1ccc([*])cc1,poly(p-phenylene sulfide),,64000,,,300,,0.34293457,,13318.7516,,,20,49,poly(p-phenylene sulfide),1,0.545454545,0,0.727272727,0,0,0.363636364,0,0,0,0,0,0,0,0.090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.909090909,0,0,0,0,0,0,1.909090909,0.545454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0.727272727,0,0,0,0,0,0,1.090909091,0,0.363636364,0.090909091,0,0,0.545454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.454545455,0.8,0.819431818,0.636363636,0.857142857,0.333333333,0,0.673477117,0.384067716,0.355295299,0.247704079,0.114573669,0.207357372,0.545454545,0,0,0.272727273,0.272727273,0,0.181818182,0,0,0,0,0,0,0,0.090909091,0,0,0,0.545454545,0,0,0,0,0.090909091,0,0,0,0,0,0,0,0.090909091,0
375,P080097,[*]Sc1ccc([*])cc1,poly(p-phenylene sulfide),,64000,,,300,,0.62484838,,13058.09513,,,20,49,poly(p-phenylene sulfide),1,0.545454545,0,0.727272727,0,0,0.363636364,0,0,0,0,0,0,0,0.090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.909090909,0,0,0,0,0,0,1.909090909,0.545454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0.727272727,0,0,0,0,0,0,1.090909091,0,0.363636364,0.090909091,0,0,0.545454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.454545455,0.8,0.819431818,0.636363636,0.857142857,0.333333333,0,0.673477117,0.384067716,0.355295299,0.247704079,0.114573669,0.207357372,0.545454545,0,0,0.272727273,0.272727273,0,0.181818182,0,0,0,0,0,0,0,0.090909091,0,0,0,0.545454545,0,0,0,0,0.090909091,0,0,0,0,0,0,0,0.090909091,0
376,P080097,[*]Sc1ccc([*])cc1,poly(p-phenylene sulfide),,64000,,,300,,1.763919954,,13318.7516,,,20,49,poly(p-phenylene sulfide),1,0.545454545,0,0.727272727,0,0,0.363636364,0,0,0,0,0,0,0,0.090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.909090909,0,0,0,0,0,0,1.909090909,0.545454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0.727272727,0,0,0,0,0,0,1.090909091,0,0.363636364,0.090909091,0,0,0.545454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.454545455,0.8,0.819431818,0.636363636,0.857142857,0.333333333,0,0.673477117,0.384067716,0.355295299,0.247704079,0.114573669,0.207357372,0.545454545,0,0,0.272727273,0.272727273,0,0.181818182,0,0,0,0,0,0,0,0.090909091,0,0,0,0.545454545,0,0,0,0,0.090909091,0,0,0,0,0,0,0,0.090909091,0
377,P080097,[*]Sc1ccc([*])cc1,poly(p-phenylene sulfide),,64000,,,300,,3.111413606,,12428.55392,,,20,49,poly(p-phenylene sulfide),1,0.545454545,0,0.727272727,0,0,0.363636364,0,0,0,0,0,0,0,0.090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.909090909,0,0,0,0,0,0,1.909090909,0.545454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0.727272727,0,0,0,0,0,0,1.090909091,0,0.363636364,0.090909091,0,0,0.545454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.454545455,0.8,0.819431818,0.636363636,0.857142857,0.333333333,0,0.673477117,0.384067716,0.355295299,0.247704079,0.114573669,0.207357372,0.545454545,0,0,0.272727273,0.272727273,0,0.181818182,0,0,0,0,0,0,0,0.090909091,0,0,0,0.545454545,0,0,0,0,0.090909091,0,0,0,0,0,0,0,0.090909091,0
378,P080097,[*]Sc1ccc([*])cc1,poly(p-phenylene sulfide),,64000,,,300,,5.313150436,,11713.03734,,,20,49,poly(p-phenylene sulfide),1,0.545454545,0,0.727272727,0,0,0.363636364,0,0,0,0,0,0,0,0.090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.909090909,0,0,0,0,0,0,1.909090909,0.545454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0.727272727,0,0,0,0,0,0,1.090909091,0,0.363636364,0.090909091,0,0,0.545454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.454545455,0.8,0.819431818,0.636363636,0.857142857,0.333333333,0,0.673477117,0.384067716,0.355295299,0.247704079,0.114573669,0.207357372,0.545454545,0,0,0.272727273,0.272727273,0,0.181818182,0,0,0,0,0,0,0,0.090909091,0,0,0,0.545454545,0,0,0,0,0.090909091,0,0,0,0,0,0,0,0.090909091,0
379,P080097,[*]Sc1ccc([*])cc1,poly(p-phenylene sulfide),,64000,,,300,,17.07632321,,11483.80573,,,20,49,poly(p-phenylene sulfide),1,0.545454545,0,0.727272727,0,0,0.363636364,0,0,0,0,0,0,0,0.090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.909090909,0,0,0,0,0,0,1.909090909,0.545454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0.727272727,0,0,0,0,0,0,1.090909091,0,0.363636364,0.090909091,0,0,0.545454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.454545455,0.8,0.819431818,0.636363636,0.857142857,0.333333333,0,0.673477117,0.384067716,0.355295299,0.247704079,0.114573669,0.207357372,0.545454545,0,0,0.272727273,0.272727273,0,0.181818182,0,0,0,0,0,0,0,0.090909091,0,0,0,0.545454545,0,0,0,0,0.090909091,0,0,0,0,0,0,0,0.090909091,0
380,P080097,[*]Sc1ccc([*])cc1,poly(p-phenylene sulfide),,64000,,,300,,51.4360495,,9804.293619,,,20,49,poly(p-phenylene sulfide),1,0.545454545,0,0.727272727,0,0,0.363636364,0,0,0,0,0,0,0,0.090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.909090909,0,0,0,0,0,0,1.909090909,0.545454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0.727272727,0,0,0,0,0,0,1.090909091,0,0.363636364,0.090909091,0,0,0.545454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.454545455,0.8,0.819431818,0.636363636,0.857142857,0.333333333,0,0.673477117,0.384067716,0.355295299,0.247704079,0.114573669,0.207357372,0.545454545,0,0,0.272727273,0.272727273,0,0.181818182,0,0,0,0,0,0,0,0.090909091,0,0,0,0.545454545,0,0,0,0,0.090909091,0,0,0,0,0,0,0,0.090909091,0
381,P080097,[*]Sc1ccc([*])cc1,poly(p-phenylene sulfide),,64000,,,300,,89.26973085,,8707.914638,,,20,49,poly(p-phenylene sulfide),1,0.545454545,0,0.727272727,0,0,0.363636364,0,0,0,0,0,0,0,0.090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.909090909,0,0,0,0,0,0,1.909090909,0.545454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0.727272727,0,0,0,0,0,0,1.090909091,0,0.363636364,0.090909091,0,0,0.545454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.454545455,0.8,0.819431818,0.636363636,0.857142857,0.333333333,0,0.673477117,0.384067716,0.355295299,0.247704079,0.114573669,0.207357372,0.545454545,0,0,0.272727273,0.272727273,0,0.181818182,0,0,0,0,0,0,0,0.090909091,0,0,0,0.545454545,0,0,0,0,0.090909091,0,0,0,0,0,0,0,0.090909091,0
382,P080097,[*]Sc1ccc([*])cc1,poly(p-phenylene sulfide),,64000,,,300,,29.63677793,,10822.67866,,,20,49,poly(p-phenylene sulfide),1,0.545454545,0,0.727272727,0,0,0.363636364,0,0,0,0,0,0,0,0.090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.909090909,0,0,0,0,0,0,1.909090909,0.545454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0.727272727,0,0,0,0,0,0,1.090909091,0,0.363636364,0.090909091,0,0,0.545454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.454545455,0.8,0.819431818,0.636363636,0.857142857,0.333333333,0,0.673477117,0.384067716,0.355295299,0.247704079,0.114573669,0.207357372,0.545454545,0,0,0.272727273,0.272727273,0,0.181818182,0,0,0,0,0,0,0,0.090909091,0,0,0,0.545454545,0,0,0,0,0.090909091,0,0,0,0,0,0,0,0.090909091,0
383,P080097,[*]Sc1ccc([*])cc1,poly(p-phenylene sulfide),,64000,,,300,,9.680894626,,12185.31919,,,20,49,poly(p-phenylene sulfide),1,0.545454545,0,0.727272727,0,0,0.363636364,0,0,0,0,0,0,0,0.090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.909090909,0,0,0,0,0,0,1.909090909,0.545454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0.727272727,0,0,0,0,0,0,1.090909091,0,0.363636364,0.090909091,0,0,0.545454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.454545455,0.8,0.819431818,0.636363636,0.857142857,0.333333333,0,0.673477117,0.384067716,0.355295299,0.247704079,0.114573669,0.207357372,0.545454545,0,0,0.272727273,0.272727273,0,0.181818182,0,0,0,0,0,0,0,0.090909091,0,0,0,0.545454545,0,0,0,0,0.090909091,0,0,0,0,0,0,0,0.090909091,0
384,P080097,[*]Sc1ccc([*])cc1,poly(p-phenylene sulfide),,64000,,,300,0,,,13855.77752,,,20,49,poly(p-phenylene sulfide),1,0.545454545,0,0.727272727,0,0,0.363636364,0,0,0,0,0,0,0,0.090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.909090909,0,0,0,0,0,0,1.909090909,0.545454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0.727272727,0,0,0,0,0,0,1.090909091,0,0.363636364,0.090909091,0,0,0.545454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.454545455,0.8,0.819431818,0.636363636,0.857142857,0.333333333,0,0.673477117,0.384067716,0.355295299,0.247704079,0.114573669,0.207357372,0.545454545,0,0,0.272727273,0.272727273,0,0.181818182,0,0,0,0,0,0,0,0.090909091,0,0,0,0.545454545,0,0,0,0,0.090909091,0,0,0,0,0,0,0,0.090909091,0
385,P080097,[*]Sc1ccc([*])cc1,poly(p-phenylene sulfide),,56000,,,300,,1.049848811,,5365.54367,,,20,49,poly(p-phenylene sulfide),1,0.545454545,0,0.727272727,0,0,0.363636364,0,0,0,0,0,0,0,0.090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.909090909,0,0,0,0,0,0,1.909090909,0.545454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0.727272727,0,0,0,0,0,0,1.090909091,0,0.363636364,0.090909091,0,0,0.545454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.454545455,0.8,0.819431818,0.636363636,0.857142857,0.333333333,0,0.673477117,0.384067716,0.355295299,0.247704079,0.114573669,0.207357372,0.545454545,0,0,0.272727273,0.272727273,0,0.181818182,0,0,0,0,0,0,0,0.090909091,0,0,0,0.545454545,0,0,0,0,0.090909091,0,0,0,0,0,0,0,0.090909091,0
386,P080097,[*]Sc1ccc([*])cc1,poly(p-phenylene sulfide),,56000,,,300,,1.851849266,,5312.780686,,,20,49,poly(p-phenylene sulfide),1,0.545454545,0,0.727272727,0,0,0.363636364,0,0,0,0,0,0,0,0.090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.909090909,0,0,0,0,0,0,1.909090909,0.545454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0.727272727,0,0,0,0,0,0,1.090909091,0,0.363636364,0.090909091,0,0,0.545454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.454545455,0.8,0.819431818,0.636363636,0.857142857,0.333333333,0,0.673477117,0.384067716,0.355295299,0.247704079,0.114573669,0.207357372,0.545454545,0,0,0.272727273,0.272727273,0,0.181818182,0,0,0,0,0,0,0,0.090909091,0,0,0,0.545454545,0,0,0,0,0.090909091,0,0,0,0,0,0,0,0.090909091,0
387,P080097,[*]Sc1ccc([*])cc1,poly(p-phenylene sulfide),,56000,,,300,,3.266513873,,5208.806178,,,20,49,poly(p-phenylene sulfide),1,0.545454545,0,0.727272727,0,0,0.363636364,0,0,0,0,0,0,0,0.090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.909090909,0,0,0,0,0,0,1.909090909,0.545454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0.727272727,0,0,0,0,0,0,1.090909091,0,0.363636364,0.090909091,0,0,0.545454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.454545455,0.8,0.819431818,0.636363636,0.857142857,0.333333333,0,0.673477117,0.384067716,0.355295299,0.247704079,0.114573669,0.207357372,0.545454545,0,0,0.272727273,0.272727273,0,0.181818182,0,0,0,0,0,0,0,0.090909091,0,0,0,0.545454545,0,0,0,0,0.090909091,0,0,0,0,0,0,0,0.090909091,0
388,P080097,[*]Sc1ccc([*])cc1,poly(p-phenylene sulfide),,56000,,,300,,5.761869003,,5208.806178,,,20,49,poly(p-phenylene sulfide),1,0.545454545,0,0.727272727,0,0,0.363636364,0,0,0,0,0,0,0,0.090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.909090909,0,0,0,0,0,0,1.909090909,0.545454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0.727272727,0,0,0,0,0,0,1.090909091,0,0.363636364,0.090909091,0,0,0.545454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.454545455,0.8,0.819431818,0.636363636,0.857142857,0.333333333,0,0.673477117,0.384067716,0.355295299,0.247704079,0.114573669,0.207357372,0.545454545,0,0,0.272727273,0.272727273,0,0.181818182,0,0,0,0,0,0,0,0.090909091,0,0,0,0.545454545,0,0,0,0,0.090909091,0,0,0,0,0,0,0,0.090909091,0
389,P080097,[*]Sc1ccc([*])cc1,poly(p-phenylene sulfide),,56000,,,300,,10.16347571,,5006.92188,,,20,49,poly(p-phenylene sulfide),1,0.545454545,0,0.727272727,0,0,0.363636364,0,0,0,0,0,0,0,0.090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.909090909,0,0,0,0,0,0,1.909090909,0.545454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0.727272727,0,0,0,0,0,0,1.090909091,0,0.363636364,0.090909091,0,0,0.545454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.454545455,0.8,0.819431818,0.636363636,0.857142857,0.333333333,0,0.673477117,0.384067716,0.355295299,0.247704079,0.114573669,0.207357372,0.545454545,0,0,0.272727273,0.272727273,0,0.181818182,0,0,0,0,0,0,0,0.090909091,0,0,0,0.545454545,0,0,0,0,0.090909091,0,0,0,0,0,0,0,0.090909091,0
